"Span(""b'etoposide'"", sentence=10288, chars=[102,110], words=[14,14])","Span(""b'myelosuppression'"", sentence=10288, chars=[226,241], words=[32,32])"
"Span(""b'doxorubicin'"", sentence=10288, chars=[292,302], words=[43,43])","Span(""b'weight loss'"", sentence=10288, chars=[68,78], words=[9,10])"
"Span(""b'doxorubicin'"", sentence=10288, chars=[292,302], words=[43,43])","Span(""b'myelosuppression'"", sentence=10288, chars=[47,62], words=[7,7])"
"Span(""b'doxorubicin'"", sentence=10288, chars=[292,302], words=[43,43])","Span(""b'cytotoxicity'"", sentence=10288, chars=[274,285], words=[41,41])"
"Span(""b'doxorubicin'"", sentence=10288, chars=[292,302], words=[43,43])","Span(""b'weight loss'"", sentence=10288, chars=[244,254], words=[34,35])"
"Span(""b'doxorubicin'"", sentence=10288, chars=[292,302], words=[43,43])","Span(""b'myelosuppression'"", sentence=10288, chars=[226,241], words=[32,32])"
"Span(""b'dexrazoxane'"", sentence=10291, chars=[60,70], words=[8,8])","Span(""b'hematologic toxicity'"", sentence=10291, chars=[166,185], words=[24,25])"
"Span(""b'dexrazoxane'"", sentence=10291, chars=[60,70], words=[8,8])","Span(""b'brain metastases'"", sentence=10291, chars=[33,48], words=[5,6])"
"Span(""b'etoposide'"", sentence=10291, chars=[90,98], words=[13,13])","Span(""b'hematologic toxicity'"", sentence=10291, chars=[166,185], words=[24,25])"
"Span(""b'etoposide'"", sentence=10291, chars=[90,98], words=[13,13])","Span(""b'brain metastases'"", sentence=10291, chars=[33,48], words=[5,6])"
"Span(""b'Amiodarone'"", sentence=10774, chars=[0,9], words=[0,0])","Span(""b'pulmonary toxicity'"", sentence=10774, chars=[11,28], words=[1,2])"
"Span(""b'Amiodarone'"", sentence=10775, chars=[0,9], words=[0,0])","Span(""b'pneumonitis'"", sentence=10775, chars=[122,132], words=[20,20])"
"Span(""b'amiodarone'"", sentence=10776, chars=[26,35], words=[4,4])","Span(""b'pulmonary toxicity'"", sentence=10776, chars=[4,21], words=[1,2])"
"Span(""b'amiodarone'"", sentence=10776, chars=[26,35], words=[4,4])","Span(""b'hypersensitivity pneumonitis'"", sentence=10776, chars=[155,182], words=[24,25])"
"Span(""b'amiodarone'"", sentence=10777, chars=[42,51], words=[6,6])","Span(""b'pulmonary toxicity'"", sentence=10777, chars=[61,78], words=[9,10])"
"Span(""b'Warfarin'"", sentence=7289, chars=[0,7], words=[0,0])","Span(""b'leukocytoclastic vasculitis'"", sentence=7289, chars=[17,43], words=[3,4])"
"Span(""b'warfarin'"", sentence=7292, chars=[56,63], words=[12,12])","Span(""b'LV'"", sentence=7292, chars=[37,38], words=[8,8])"
"Span(""b'warfarin'"", sentence=7293, chars=[76,83], words=[11,11])","Span(""b'skin eruptions'"", sentence=7293, chars=[30,43], words=[5,6])"
"Span(""b'warfarin'"", sentence=7294, chars=[129,136], words=[21,21])","Span(""b'LV Cutaneous lesions'"", sentence=7294, chars=[77,96], words=[13,15])"
"Span(""b'warfarin'"", sentence=7296, chars=[56,63], words=[11,11])","Span(""b'LV'"", sentence=7296, chars=[0,1], words=[0,0])"
"Span(""b'Cocaine'"", sentence=7434, chars=[0,6], words=[0,0])","Span(""b'seizures'"", sentence=7434, chars=[26,33], words=[4,4])"
"Span(""b'Methamphetamine'"", sentence=6429, chars=[0,14], words=[0,0])","Span(""b'aggressiveness'"", sentence=6429, chars=[115,128], words=[18,18])"
"Span(""b'methamphetamine'"", sentence=6430, chars=[114,128], words=[18,18])","Span(""b'Aggressive behaviors'"", sentence=6430, chars=[0,19], words=[0,1])"
"Span(""b'methamphetamine'"", sentence=6430, chars=[114,128], words=[18,18])","Span(""b'psychiatric disorders'"", sentence=6430, chars=[73,93], words=[11,12])"
"Span(""b'METH'"", sentence=6430, chars=[131,134], words=[20,20])","Span(""b'Aggressive behaviors'"", sentence=6430, chars=[0,19], words=[0,1])"
"Span(""b'METH'"", sentence=6430, chars=[131,134], words=[20,20])","Span(""b'psychiatric disorders'"", sentence=6430, chars=[73,93], words=[11,12])"
"Span(""b'METH'"", sentence=6431, chars=[63,66], words=[13,13])","Span(""b'aggressiveness'"", sentence=6431, chars=[92,105], words=[16,16])"
"Span(""b'METH'"", sentence=6432, chars=[53,56], words=[8,8])","Span(""b'aggressiveness'"", sentence=6432, chars=[17,30], words=[3,3])"
"Span(""b'METH'"", sentence=6432, chars=[53,56], words=[8,8])","Span(""b'hyperactivity'"", sentence=6432, chars=[66,78], words=[11,11])"
"Span(""b'PTU'"", sentence=8187, chars=[0,2], words=[0,0])","Span(""b'vasculitis'"", sentence=8187, chars=[15,24], words=[3,3])"
"Span(""b'PTU'"", sentence=8187, chars=[0,2], words=[0,0])","Span(""b'Turner Syndrome'"", sentence=8187, chars=[41,55], words=[8,9])"
"Span(""b'PTU'"", sentence=8187, chars=[0,2], words=[0,0])","Span(""b""Graves' disease"""", sentence=8187, chars=[61,75], words=[11,13])"
"Span(""b'propylthiouracil'"", sentence=8191, chars=[17,32], words=[3,3])","Span(""b'vasculitis'"", sentence=8191, chars=[51,60], words=[6,6])"
"Span(""b'PTU)-associated'"", sentence=8191, chars=[35,49], words=[5,5])","Span(""b'vasculitis'"", sentence=8191, chars=[51,60], words=[6,6])"
"Span(""b'PTU'"", sentence=8191, chars=[245,247], words=[37,37])","Span(""b'vasculitis'"", sentence=8191, chars=[51,60], words=[6,6])"
"Span(""b'cyclooxygenase inhibitors'"", sentence=6836, chars=[169,193], words=[24,25])","Span(""b'hypertension'"", sentence=6836, chars=[116,127], words=[17,17])"
"Span(""b'cyclooxygenase inhibitors'"", sentence=6836, chars=[169,193], words=[24,25])","Span(""b'stroke'"", sentence=6836, chars=[108,113], words=[15,15])"
"Span(""b'cyclooxygenase inhibitors'"", sentence=6836, chars=[169,193], words=[24,25])","Span(""b'myocardial infarction'"", sentence=6836, chars=[85,105], words=[12,13])"
"Span(""b'cyclooxygenase inhibitors'"", sentence=6836, chars=[169,193], words=[24,25])","Span(""b'heart failure'"", sentence=6836, chars=[133,145], words=[19,20])"
"Span(""b'N-terminal pro brain natriuretic peptide'"", sentence=6841, chars=[27,66], words=[4,10])","Span(""b'cardiovascular toxicity'"", sentence=6841, chars=[217,239], words=[41,42])"
"Span(""b'NT-proBNP'"", sentence=6841, chars=[69,77], words=[12,14])","Span(""b'cardiovascular toxicity'"", sentence=6841, chars=[217,239], words=[41,42])"
"Span(""b'quetiapine'"", sentence=6767, chars=[62,71], words=[11,11])","Span(""b'bipolar mania'"", sentence=6767, chars=[112,124], words=[18,19])"
"Span(""b'quetiapine'"", sentence=6767, chars=[62,71], words=[11,11])","Span(""b'EPS'"", sentence=6767, chars=[52,54], words=[8,8])"
"Span(""b'quetiapine'"", sentence=6767, chars=[62,71], words=[11,11])","Span(""b'extrapyramidal symptoms'"", sentence=6767, chars=[27,49], words=[5,6])"
"Span(""b'quetiapine'"", sentence=6768, chars=[81,90], words=[14,14])","Span(""b'bipolar mania'"", sentence=6768, chars=[109,121], words=[18,19])"
"Span(""b'quetiapine'"", sentence=6768, chars=[81,90], words=[14,14])","Span(""b'akathisia'"", sentence=6768, chars=[65,73], words=[11,11])"
"Span(""b'quetiapine'"", sentence=6768, chars=[81,90], words=[14,14])","Span(""b'EPS'"", sentence=6768, chars=[49,51], words=[7,7])"
"Span(""b'quetiapine'"", sentence=6768, chars=[81,90], words=[14,14])","Span(""b'extrapyramidal symptoms'"", sentence=6768, chars=[24,46], words=[4,5])"
"Span(""b'quetiapine'"", sentence=6774, chars=[88,97], words=[16,16])","Span(""b'EPS'"", sentence=6774, chars=[17,19], words=[3,3])"
"Span(""b'quetiapine'"", sentence=6774, chars=[88,97], words=[16,16])","Span(""b'akathisia'"", sentence=6774, chars=[55,63], words=[10,10])"
"Span(""b'QTP'"", sentence=6775, chars=[43,45], words=[8,8])","Span(""b'EPS'"", sentence=6775, chars=[11,13], words=[2,2])"
"Span(""b'Li'"", sentence=6775, chars=[49,50], words=[10,10])","Span(""b'EPS'"", sentence=6775, chars=[11,13], words=[2,2])"
"Span(""b'Li'"", sentence=6775, chars=[98,99], words=[23,23])","Span(""b'EPS'"", sentence=6775, chars=[11,13], words=[2,2])"
"Span(""b'DVP'"", sentence=6775, chars=[52,54], words=[12,12])","Span(""b'EPS'"", sentence=6775, chars=[11,13], words=[2,2])"
"Span(""b'DVP'"", sentence=6775, chars=[101,103], words=[25,25])","Span(""b'EPS'"", sentence=6775, chars=[11,13], words=[2,2])"
"Span(""b'haloperidol'"", sentence=6776, chars=[73,83], words=[12,12])","Span(""b'EPS'"", sentence=6776, chars=[26,28], words=[4,4])"
"Span(""b'haloperidol'"", sentence=6776, chars=[73,83], words=[12,12])","Span(""b'EPS'"", sentence=6776, chars=[213,215], words=[38,38])"
"Span(""b'lithium'"", sentence=6776, chars=[146,152], words=[26,26])","Span(""b'EPS'"", sentence=6776, chars=[26,28], words=[4,4])"
"Span(""b'lithium'"", sentence=6776, chars=[146,152], words=[26,26])","Span(""b'EPS'"", sentence=6776, chars=[213,215], words=[38,38])"
"Span(""b'quetiapine'"", sentence=6777, chars=[52,61], words=[9,9])","Span(""b'akathisia'"", sentence=6777, chars=[17,25], words=[3,3])"
"Span(""b'QTP'"", sentence=6777, chars=[111,113], words=[22,22])","Span(""b'akathisia'"", sentence=6777, chars=[17,25], words=[3,3])"
"Span(""b'Li'"", sentence=6777, chars=[117,118], words=[24,24])","Span(""b'akathisia'"", sentence=6777, chars=[17,25], words=[3,3])"
"Span(""b'Li'"", sentence=6777, chars=[141,142], words=[33,33])","Span(""b'akathisia'"", sentence=6777, chars=[17,25], words=[3,3])"
"Span(""b'DVP'"", sentence=6777, chars=[120,122], words=[26,26])","Span(""b'akathisia'"", sentence=6777, chars=[17,25], words=[3,3])"
"Span(""b'DVP'"", sentence=6777, chars=[144,146], words=[35,35])","Span(""b'akathisia'"", sentence=6777, chars=[17,25], words=[3,3])"
"Span(""b'Lithium'"", sentence=6778, chars=[0,6], words=[0,0])","Span(""b'tremor'"", sentence=6778, chars=[75,80], words=[14,14])"
"Span(""b'Lithium'"", sentence=6778, chars=[0,6], words=[0,0])","Span(""b'tremor'"", sentence=6778, chars=[125,130], words=[25,25])"
"Span(""b'Lithium'"", sentence=6778, chars=[0,6], words=[0,0])","Span(""b'tremor'"", sentence=6778, chars=[222,227], words=[44,44])"
"Span(""b'lithium'"", sentence=6778, chars=[168,174], words=[34,34])","Span(""b'tremor'"", sentence=6778, chars=[75,80], words=[14,14])"
"Span(""b'lithium'"", sentence=6778, chars=[168,174], words=[34,34])","Span(""b'tremor'"", sentence=6778, chars=[125,130], words=[25,25])"
"Span(""b'lithium'"", sentence=6778, chars=[168,174], words=[34,34])","Span(""b'tremor'"", sentence=6778, chars=[222,227], words=[44,44])"
"Span(""b'lithium'"", sentence=6778, chars=[251,257], words=[48,48])","Span(""b'tremor'"", sentence=6778, chars=[75,80], words=[14,14])"
"Span(""b'lithium'"", sentence=6778, chars=[251,257], words=[48,48])","Span(""b'tremor'"", sentence=6778, chars=[125,130], words=[25,25])"
"Span(""b'lithium'"", sentence=6778, chars=[251,257], words=[48,48])","Span(""b'tremor'"", sentence=6778, chars=[222,227], words=[44,44])"
"Span(""b'quetiapine'"", sentence=6778, chars=[95,104], words=[19,19])","Span(""b'tremor'"", sentence=6778, chars=[75,80], words=[14,14])"
"Span(""b'quetiapine'"", sentence=6778, chars=[95,104], words=[19,19])","Span(""b'tremor'"", sentence=6778, chars=[125,130], words=[25,25])"
"Span(""b'quetiapine'"", sentence=6778, chars=[95,104], words=[19,19])","Span(""b'tremor'"", sentence=6778, chars=[222,227], words=[44,44])"
"Span(""b'Haloperidol'"", sentence=6779, chars=[0,10], words=[0,0])","Span(""b'tremor'"", sentence=6779, chars=[99,104], words=[19,19])"
"Span(""b'Haloperidol'"", sentence=6779, chars=[0,10], words=[0,0])","Span(""b'extrapyramidal syndrome'"", sentence=6779, chars=[131,153], words=[27,28])"
"Span(""b'Haloperidol'"", sentence=6779, chars=[0,10], words=[0,0])","Span(""b'akathisia'"", sentence=6779, chars=[68,76], words=[12,12])"
"Span(""b'quetiapine'"", sentence=6779, chars=[180,189], words=[35,35])","Span(""b'tremor'"", sentence=6779, chars=[99,104], words=[19,19])"
"Span(""b'quetiapine'"", sentence=6779, chars=[180,189], words=[35,35])","Span(""b'extrapyramidal syndrome'"", sentence=6779, chars=[131,153], words=[27,28])"
"Span(""b'quetiapine'"", sentence=6779, chars=[180,189], words=[35,35])","Span(""b'akathisia'"", sentence=6779, chars=[68,76], words=[12,12])"
"Span(""b'quetiapine'"", sentence=6782, chars=[79,88], words=[15,15])","Span(""b'EPS'"", sentence=6782, chars=[48,50], words=[9,9])"
"Span(""b'quetiapine'"", sentence=6782, chars=[79,88], words=[15,15])","Span(""b'bipolar mania'"", sentence=6782, chars=[16,28], words=[3,4])"
"Span(""b'quetiapine'"", sentence=6782, chars=[79,88], words=[15,15])","Span(""b'akathisia'"", sentence=6782, chars=[63,71], words=[12,12])"
"Span(""b'phenytoin'"", sentence=10491, chars=[3,11], words=[1,1])","Span(""b'hypothermic'"", sentence=10491, chars=[38,48], words=[6,6])"
"Span(""b'phenytoin'"", sentence=10494, chars=[12,20], words=[1,1])","Span(""b'seizure'"", sentence=10494, chars=[80,86], words=[12,12])"
"Span(""b'phenytoin'"", sentence=10495, chars=[10,18], words=[1,1])","Span(""b'bradycardia'"", sentence=10495, chars=[71,81], words=[9,9])"
"Span(""b'atropine'"", sentence=10495, chars=[98,105], words=[13,13])","Span(""b'bradycardia'"", sentence=10495, chars=[71,81], words=[9,9])"
"Span(""b'adrenaline'"", sentence=10495, chars=[111,120], words=[15,15])","Span(""b'bradycardia'"", sentence=10495, chars=[71,81], words=[9,9])"
"Span(""b'phenytoin'"", sentence=10496, chars=[34,42], words=[5,5])","Span(""b'hypothermia'"", sentence=10496, chars=[48,58], words=[7,7])"
"Span(""b'phenytoin'"", sentence=10497, chars=[18,26], words=[2,2])","Span(""b'hypothermia'"", sentence=10497, chars=[47,57], words=[7,7])"
"Span(""b'T'"", sentence=10104, chars=[0,0], words=[0,0])","Span(""b'irritability'"", sentence=10104, chars=[37,48], words=[8,8])"
"Span(""b'T'"", sentence=10104, chars=[0,0], words=[0,0])","Span(""b'aggression'"", sentence=10104, chars=[107,116], words=[18,18])"
"Span(""b'5-HT'"", sentence=10106, chars=[83,86], words=[16,16])","Span(""b'aggressive behavior'"", sentence=10106, chars=[123,141], words=[23,24])"
"Span(""b'amlodipine'"", sentence=7510, chars=[139,148], words=[26,26])","Span(""b'hypertension'"", sentence=7510, chars=[84,95], words=[16,16])"
"Span(""b'benazapril'"", sentence=7510, chars=[150,159], words=[28,28])","Span(""b'hypertension'"", sentence=7510, chars=[84,95], words=[16,16])"
"Span(""b'ACEI)-induced'"", sentence=7517, chars=[41,53], words=[6,6])","Span(""b'angioedema'"", sentence=7517, chars=[55,64], words=[7,7])"
"Span(""b'ACEI)-induced'"", sentence=7517, chars=[41,53], words=[6,6])","Span(""b'hypertensive'"", sentence=7517, chars=[90,101], words=[14,14])"
"Span(""b'angiotensin'"", sentence=7519, chars=[19,29], words=[3,3])","Span(""b'intestinal angioedema'"", sentence=7519, chars=[94,114], words=[17,18])"
"Span(""b'angiotensin'"", sentence=7519, chars=[59,69], words=[11,11])","Span(""b'intestinal angioedema'"", sentence=7519, chars=[94,114], words=[17,18])"
"Span(""b'ARB'"", sentence=7519, chars=[89,91], words=[15,15])","Span(""b'intestinal angioedema'"", sentence=7519, chars=[94,114], words=[17,18])"
"Span(""b'Carbamazepine'"", sentence=6970, chars=[0,12], words=[0,0])","Span(""b'cardiac dysfunction'"", sentence=6970, chars=[22,40], words=[3,4])"
"Span(""b'carbamazepine'"", sentence=6972, chars=[72,84], words=[11,11])","Span(""b'sinus bradycardia'"", sentence=6972, chars=[15,31], words=[3,4])"
"Span(""b'carbamazepine'"", sentence=6972, chars=[72,84], words=[11,11])","Span(""b'atrioventricular block'"", sentence=6972, chars=[37,58], words=[6,7])"
"Span(""b'carbamazepine'"", sentence=6973, chars=[56,68], words=[11,11])","Span(""b'cardiac dysfunction'"", sentence=6973, chars=[81,99], words=[14,15])"
"Span(""b'carbamazepine'"", sentence=6974, chars=[75,87], words=[12,12])","Span(""b'sinus tachycardias'"", sentence=6974, chars=[28,45], words=[4,5])"
"Span(""b'carbamazepine'"", sentence=6974, chars=[75,87], words=[12,12])","Span(""b'overdose'"", sentence=6974, chars=[89,96], words=[13,13])"
"Span(""b'carbamazepine'"", sentence=6975, chars=[217,229], words=[28,28])","Span(""b'bradyarrhythmias'"", sentence=6975, chars=[106,121], words=[15,15])"
"Span(""b'carbamazepine'"", sentence=6975, chars=[217,229], words=[28,28])","Span(""b'atrioventricular conduction delay'"", sentence=6975, chars=[126,158], words=[17,19])"
"Span(""b'carbamazepine'"", sentence=6976, chars=[8,20], words=[1,1])","Span(""b'psychiatric'"", sentence=6976, chars=[77,87], words=[12,12])"
"Span(""b'methadone'"", sentence=9775, chars=[56,64], words=[8,8])","Span(""b'Syncope'"", sentence=9775, chars=[0,6], words=[0,0])"
"Span(""b'methadone'"", sentence=9775, chars=[56,64], words=[8,8])","Span(""b'QT prolongation'"", sentence=9775, chars=[12,26], words=[2,3])"
"Span(""b'heroin'"", sentence=9775, chars=[70,75], words=[10,10])","Span(""b'Syncope'"", sentence=9775, chars=[0,6], words=[0,0])"
"Span(""b'heroin'"", sentence=9775, chars=[70,75], words=[10,10])","Span(""b'QT prolongation'"", sentence=9775, chars=[12,26], words=[2,3])"
"Span(""b'methadone'"", sentence=9777, chars=[106,114], words=[21,21])","Span(""b'torsade de pointes'"", sentence=9777, chars=[60,77], words=[11,13])"
"Span(""b'methadone'"", sentence=9777, chars=[106,114], words=[21,21])","Span(""b'TdP'"", sentence=9777, chars=[80,82], words=[15,15])"
"Span(""b'heroin'"", sentence=9778, chars=[3,8], words=[1,1])","Span(""b'TdP'"", sentence=9778, chars=[177,179], words=[28,28])"
"Span(""b'heroin'"", sentence=9778, chars=[3,8], words=[1,1])","Span(""b'syncope'"", sentence=9778, chars=[106,112], words=[17,17])"
"Span(""b'methadone'"", sentence=9778, chars=[306,314], words=[53,53])","Span(""b'TdP'"", sentence=9778, chars=[177,179], words=[28,28])"
"Span(""b'methadone'"", sentence=9778, chars=[306,314], words=[53,53])","Span(""b'syncope'"", sentence=9778, chars=[106,112], words=[17,17])"
"Span(""b'methadone'"", sentence=9783, chars=[48,56], words=[9,9])","Span(""b'syncope'"", sentence=9783, chars=[80,86], words=[14,14])"
"Span(""b'methadone'"", sentence=9788, chars=[15,23], words=[4,4])","Span(""b'syncope'"", sentence=9788, chars=[98,104], words=[22,22])"
"Span(""b'Methadone'"", sentence=9789, chars=[13,21], words=[2,2])","Span(""b'syncope'"", sentence=9789, chars=[82,88], words=[12,12])"
"Span(""b'Methadone'"", sentence=9789, chars=[13,21], words=[2,2])","Span(""b'QT prolongation'"", sentence=9789, chars=[42,56], words=[6,7])"
"Span(""b'heroin'"", sentence=9789, chars=[109,114], words=[17,17])","Span(""b'syncope'"", sentence=9789, chars=[82,88], words=[12,12])"
"Span(""b'heroin'"", sentence=9789, chars=[109,114], words=[17,17])","Span(""b'QT prolongation'"", sentence=9789, chars=[42,56], words=[6,7])"
"Span(""b'Amphetamine'"", sentence=7278, chars=[0,10], words=[0,0])","Span(""b'locomotor hyperactivity'"", sentence=7278, chars=[20,42], words=[3,4])"
"Span(""b'phenobarbital'"", sentence=8649, chars=[52,64], words=[8,8])","Span(""b'Hepatonecrosis and cholangitis'"", sentence=8649, chars=[0,29], words=[0,2])"
"Span(""b'Phenobarbital'"", sentence=8650, chars=[0,12], words=[0,0])","Span(""b'liver disease'"", sentence=8650, chars=[201,213], words=[34,35])"
"Span(""b'PB'"", sentence=8650, chars=[15,16], words=[2,2])","Span(""b'liver disease'"", sentence=8650, chars=[201,213], words=[34,35])"
"Span(""b'PB'"", sentence=8650, chars=[81,82], words=[16,16])","Span(""b'liver disease'"", sentence=8650, chars=[201,213], words=[34,35])"
"Span(""b'PB'"", sentence=8651, chars=[82,83], words=[15,15])","Span(""b'bronchopneumonia'"", sentence=8651, chars=[161,176], words=[31,31])"
"Span(""b'PB'"", sentence=8651, chars=[82,83], words=[15,15])","Span(""b'epilepsy'"", sentence=8651, chars=[60,67], words=[12,12])"
"Span(""b'PB'"", sentence=8651, chars=[82,83], words=[15,15])","Span(""b'cardiac arrest'"", sentence=8651, chars=[126,139], words=[24,25])"
"Span(""b'PB'"", sentence=8654, chars=[29,30], words=[4,4])","Span(""b'liver damage'"", sentence=8654, chars=[63,74], words=[10,11])"
"Span(""b'fluocinolone acetonide'"", sentence=10826, chars=[59,80], words=[8,9])","Span(""b'uveitis'"", sentence=10826, chars=[38,44], words=[5,5])"
"Span(""b'fluocinolone acetonide'"", sentence=10827, chars=[131,152], words=[22,23])","Span(""b'uveitis'"", sentence=10827, chars=[106,112], words=[18,18])"
"Span(""b'FA'"", sentence=10827, chars=[155,156], words=[25,25])","Span(""b'uveitis'"", sentence=10827, chars=[106,112], words=[18,18])"
"Span(""b'trihexyphenidyl'"", sentence=10084, chars=[122,136], words=[19,19])","Span(""b'confusion'"", sentence=10084, chars=[174,182], words=[25,25])"
"Span(""b'trihexyphenidyl'"", sentence=10084, chars=[228,242], words=[32,32])","Span(""b'confusion'"", sentence=10084, chars=[174,182], words=[25,25])"
"Span(""b'trihexyphenidyl'"", sentence=10090, chars=[22,36], words=[5,5])","Span(""b'mental slowness'"", sentence=10090, chars=[82,96], words=[12,13])"
"Span(""b'trihexyphenidyl'"", sentence=10091, chars=[63,77], words=[10,10])","Span(""b'mental slowness'"", sentence=10091, chars=[105,119], words=[16,17])"
"Span(""b'trihexyphenidyl'"", sentence=10093, chars=[113,127], words=[16,16])","Span(""b'mental slowing'"", sentence=10093, chars=[92,105], words=[13,14])"
"Span(""b'dexmedetomidine'"", sentence=6424, chars=[9,23], words=[1,1])","Span(""b'bradycardia'"", sentence=6424, chars=[73,83], words=[10,10])"
"Span(""b'puromycin aminonucleoside'"", sentence=7255, chars=[38,62], words=[5,6])","Span(""b'nephrosis'"", sentence=7255, chars=[64,72], words=[7,7])"
"Span(""b'puromycin aminonucleoside'"", sentence=7256, chars=[101,125], words=[17,18])","Span(""b'nephrosis'"", sentence=7256, chars=[135,143], words=[21,21])"
"Span(""b'puromycin aminonucleoside'"", sentence=7256, chars=[101,125], words=[17,18])","Span(""b'nephrotic syndrome'"", sentence=7256, chars=[186,203], words=[30,31])"
"Span(""b'puromycin aminonucleoside'"", sentence=7258, chars=[43,67], words=[5,6])","Span(""b'hematological abnormalities'"", sentence=7258, chars=[77,103], words=[9,10])"
"Span(""b'Puromycin aminonucleoside'"", sentence=7259, chars=[0,24], words=[0,1])","Span(""b'renal dysfunction'"", sentence=7259, chars=[34,50], words=[4,5])"
"Span(""b'Puromycin aminonucleoside'"", sentence=7259, chars=[0,24], words=[0,1])","Span(""b'hyperlipidemia'"", sentence=7259, chars=[56,69], words=[7,7])"
"Span(""b'puromycin aminonucleoside'"", sentence=7263, chars=[84,108], words=[13,14])","Span(""b'nephrotic syndrome'"", sentence=7263, chars=[118,135], words=[17,18])"
"Span(""b'oral contraceptives'"", sentence=6644, chars=[70,88], words=[10,11])","Span(""b'liver tumors'"", sentence=6644, chars=[41,52], words=[6,7])"
"Span(""b'oral contraceptive'"", sentence=6645, chars=[96,113], words=[17,18])","Span(""b'liver tumors'"", sentence=6645, chars=[47,58], words=[8,9])"
"Span(""b'steroids'"", sentence=6645, chars=[115,122], words=[19,19])","Span(""b'liver tumors'"", sentence=6645, chars=[47,58], words=[8,9])"
"Span(""b'Oral Contraceptives'"", sentence=6646, chars=[46,64], words=[7,8])","Span(""b'Liver Tumors'"", sentence=6646, chars=[17,28], words=[3,4])"
"Span(""b'warfarin'"", sentence=7033, chars=[108,115], words=[13,13])","Span(""b'haemopericardium and gastrointestinal haemorrhage'"", sentence=7033, chars=[6,54], words=[1,4])"
"Span(""b'warfarin'"", sentence=7034, chars=[151,158], words=[26,26])","Span(""b'haemorrhage'"", sentence=7034, chars=[35,45], words=[7,7])"
"Span(""b'sulindac'"", sentence=10071, chars=[114,121], words=[15,15])","Span(""b'colorectal adenomas'"", sentence=10071, chars=[150,168], words=[20,21])"
"Span(""b'sulindac'"", sentence=10072, chars=[144,151], words=[22,22])","Span(""b'adenomatous polyps'"", sentence=10072, chars=[54,71], words=[9,10])"
"Span(""b'sulindac'"", sentence=10080, chars=[83,90], words=[14,14])","Span(""b'hearing loss'"", sentence=10080, chars=[137,148], words=[20,21])"
"Span(""b'sulphasalazine'"", sentence=10483, chars=[117,130], words=[10,10])","Span(""b'glomerulonephritis'"", sentence=10483, chars=[81,98], words=[7,7])"
"Span(""b'sulphasalazine'"", sentence=10484, chars=[141,154], words=[22,22])","Span(""b'eosinophilia'"", sentence=10484, chars=[82,93], words=[15,15])"
"Span(""b'sulphasalazine'"", sentence=10484, chars=[141,154], words=[22,22])","Span(""b'ulcerative colitis'"", sentence=10484, chars=[25,42], words=[6,7])"
"Span(""b'sulphasalazine'"", sentence=10484, chars=[141,154], words=[22,22])","Span(""b'pleural effusion'"", sentence=10484, chars=[64,79], words=[12,13])"
"Span(""b'sulphasalazine'"", sentence=10488, chars=[22,35], words=[3,3])","Span(""b'fever'"", sentence=10488, chars=[75,79], words=[9,9])"
"Span(""b'sulphasalazine'"", sentence=10488, chars=[22,35], words=[3,3])","Span(""b'pleural effusions'"", sentence=10488, chars=[150,166], words=[27,28])"
"Span(""b'sulphasalazine'"", sentence=10488, chars=[22,35], words=[3,3])","Span(""b'pleural effusion'"", sentence=10488, chars=[296,311], words=[54,55])"
"Span(""b'sulphasalazine'"", sentence=10488, chars=[22,35], words=[3,3])","Span(""b'chest pain'"", sentence=10488, chars=[92,101], words=[14,15])"
"Span(""b'steroid'"", sentence=10488, chars=[182,188], words=[32,32])","Span(""b'fever'"", sentence=10488, chars=[75,79], words=[9,9])"
"Span(""b'steroid'"", sentence=10488, chars=[182,188], words=[32,32])","Span(""b'pleural effusions'"", sentence=10488, chars=[150,166], words=[27,28])"
"Span(""b'steroid'"", sentence=10488, chars=[182,188], words=[32,32])","Span(""b'pleural effusion'"", sentence=10488, chars=[296,311], words=[54,55])"
"Span(""b'steroid'"", sentence=10488, chars=[182,188], words=[32,32])","Span(""b'chest pain'"", sentence=10488, chars=[92,101], words=[14,15])"
"Span(""b'steroid'"", sentence=10489, chars=[16,22], words=[3,3])","Span(""b'pleural effusion'"", sentence=10489, chars=[37,52], words=[7,8])"
"Span(""b'sulphasalazine'"", sentence=10490, chars=[24,37], words=[4,4])","Span(""b'glomerulonephritis'"", sentence=10490, chars=[80,97], words=[11,11])"
"Span(""b'cyclophosphamide'"", sentence=10242, chars=[47,62], words=[8,8])","Span(""b'myeloma'"", sentence=10242, chars=[166,172], words=[23,23])"
"Span(""b'bortezomib'"", sentence=10242, chars=[84,93], words=[12,12])","Span(""b'myeloma'"", sentence=10242, chars=[166,172], words=[23,23])"
"Span(""b'dexamethasone'"", sentence=10242, chars=[95,107], words=[14,14])","Span(""b'myeloma'"", sentence=10242, chars=[166,172], words=[23,23])"
"Span(""b'cyclophosphamide'"", sentence=10243, chars=[67,82], words=[11,11])","Span(""b'multiple myeloma'"", sentence=10243, chars=[231,246], words=[31,32])"
"Span(""b'cyclophosphamide'"", sentence=10243, chars=[67,82], words=[11,11])","Span(""b'MM'"", sentence=10243, chars=[249,250], words=[34,34])"
"Span(""b'bortezomib'"", sentence=10243, chars=[104,113], words=[15,15])","Span(""b'multiple myeloma'"", sentence=10243, chars=[231,246], words=[31,32])"
